10	20
1393.49	558.068	960.307	1390.11	1247.98	1136.43	590.066	635.117	466.782	937.722	
154.799	18.8469	75.2356	144.446	139.626	93.5172	31.9899	29.6465	13.9335	70.4891	
32.429	9.54847	36.7915	14.2598	45.7877	36.1307	18.576	48.9314	23.4488	21.9841	42.972	52.1521	39.1645	47.2227	25.874	44.041	20.3647	33.8029	5.2317	45.0612	
5.81759	5.94754	4.16396	7.04488	1.90253	1.78136	1.6382	1.34004	2.30948	7.42508	3.59071	4.83569	1.87998	1.58383	2.84323	6.73901	3.8694	7.91922	7.47294	6.15201	
5.24185	5.37545	3.75131	7.01156	1.72363	2.35016	2.11105	1.91568	2.79922	7.43027	3.07836	4.39055	1.43732	2.03313	3.08193	6.1715	3.30301	8.14107	7.64108	5.70494	
8.78043	8.71927	5.51604	4.64116	6.10576	3.22735	4.69012	3.56854	4.86171	4.68447	5.93622	6.22158	4.61358	2.67854	1.6255	10.1085	7.43145	3.9317	3.74557	7.23431	
11.2769	11.0939	7.62306	3.80857	9.69207	6.94855	8.411	7.2847	8.56993	3.34474	8.49195	8.14146	7.68266	6.3453	4.9608	12.7878	10.4334	0.405865	1.19788	8.69393	
3.4381	3.15441	0.775411	5.04529	5.62021	6.21738	6.54424	5.97091	7.21359	5.66277	1.6464	0.138055	3.03724	5.32339	4.78813	5.04092	3.72258	7.93311	7.09874	1.25075	
8.41321	8.19243	4.73646	1.39165	7.82008	5.88673	7.15653	6.04613	7.54035	1.48155	5.74119	5.18407	5.32295	4.98434	3.41101	9.97047	7.85545	2.85749	2.00945	5.66986	
5.5318	5.17886	2.5969	3.35016	7.52587	7.29753	7.99536	7.18261	8.60642	3.96814	3.80441	2.40215	4.71934	6.30118	5.22877	7.1266	5.97694	6.71964	5.82113	2.04515	
6.27423	5.8542	4.22679	4.4491	9.22863	9.2186	9.86805	9.0909	10.4935	4.98004	5.30005	3.77666	6.49452	8.22544	7.14568	7.76049	7.26265	7.96879	7.06761	2.75658	
5.3976	4.96426	3.91698	5.25044	8.83968	9.20606	9.70403	9.02517	10.3567	5.82061	4.83002	3.32739	6.23109	8.24184	7.32907	6.82698	6.60287	8.74645	7.84129	2.10168	
6.31292	6.58645	5.9261	9.33949	1.01174	3.18585	1.79371	2.75314	2.15195	9.72941	4.99706	6.47187	3.68152	3.61565	5.08469	6.71019	4.1159	10.1199	9.72762	7.74686	
0.75	0.75
