20	40
892.087	672.908	947.169	1033.89	1285.33	596.287	1091.11	743.584	440.951	1265.33	1340.95	1288.01	1247.67	496.54	498.871	1129.69	1349.79	1298.42	429.576	581.474	
66.0032	32.1445	79.3389	89.3851	152.326	29.785	85.3349	36.0223	18.0343	131.962	133.19	142.253	138.592	17.6351	14.9289	98.3377	157.925	153.633	15.4353	20.9681	
47.8666	41.5987	6.74117	3.80933	25.0335	26.0465	43.6458	46.4272	50.5821	4.97932	38.5629	20.4197	4.87349	5.63364	40.6698	3.82437	43.7299	27.7243	28.4888	7.81203	36.487	30.5866	40.9734	23.0082	41.2596	23.2523	31.4648	51.0229	28.115	31.8496	52.4514	35.2091	39.0872	36.4347	17.4883	20.0541	21.7973	38.6356	4.32111	30.3423	
8.57561	7.4476	11.2111	3.78681	8.9437	3.12825	2.61907	2.88057	2.12837	0.237059	4.85914	6.25672	2.66683	7.92037	4.93888	6.56949	8.01608	5.77777	9.25641	11.2801	1.73718	8.23468	7.65358	8.02884	4.89827	2.95113	2.1791	5.66407	1.82293	4.70197	6.34858	10.2624	9.15743	9.55098	5.29267	1.72659	6.01289	6.43891	7.2348	5.67587	
12.0949	4.33032	9.52869	3.33779	7.53394	3.41946	8.15433	3.38259	7.7697	6.07352	4.26202	9.77798	3.38469	7.81045	9.1525	3.29042	4.27122	6.29065	7.2755	9.23409	7.39255	4.70549	9.6944	7.07295	5.11174	4.6948	3.96998	2.83633	6.28126	6.42951	8.15014	7.84533	6.81003	9.47433	6.29499	6.8811	5.35229	8.12404	1.6285	8.87512	
11.1869	2.3999	7.59073	3.09857	5.68747	3.5863	8.30752	3.79078	8.01078	6.64168	3.25366	9.01838	4.09913	6.21082	8.68418	1.48765	2.28914	5.06188	5.35688	7.27164	8.26408	2.72338	8.4949	5.34212	4.08575	4.47792	4.49399	1.53617	6.35902	5.56518	7.02777	5.87565	4.86441	7.77731	5.22251	7.88338	3.94343	6.97077	1.06644	8.09654	
7.51858	2.75805	3.41358	4.72415	1.13112	5.4292	7.84916	5.87323	7.84455	7.64047	3.21124	6.02795	6.47993	1.41542	6.54457	3.49042	3.38207	2.2473	1.58679	3.47392	9.51484	3.0736	4.42013	0.367815	2.92021	4.89307	6.33435	3.90382	6.36493	3.549	3.50131	2.65374	1.80403	2.80319	2.80451	9.51239	1.8466	3.36705	5.98263	5.26292	
11.9125	3.02107	8.15907	3.65233	6.33641	4.04953	8.83764	4.19087	8.51645	7.04326	3.96348	9.72561	4.41276	6.93175	9.34803	2.20424	2.76727	5.80011	5.95623	7.8034	8.57846	3.21407	9.23465	6.0382	4.8052	5.06002	4.87775	2.25209	6.8942	6.27438	7.7637	6.39694	5.43608	8.47467	5.95163	8.14802	4.68379	7.70811	0.325961	8.80401	
6.52044	6.03956	9.03051	3.00331	6.82304	2.78349	2.34614	2.90298	2.19923	2.22436	3.2887	4.11599	3.19851	5.60291	3.08368	5.43509	6.73904	3.52944	7.25462	9.17611	3.95513	6.84242	5.23011	5.8748	2.95868	1.59467	2.57238	4.68664	0.678477	2.32692	3.89791	8.30573	7.26525	7.16629	2.99673	4.14332	4.06553	3.98898	6.91804	3.39207	
8.50849	4.49276	0.868244	7.22989	1.4269	7.95037	10.1836	8.39268	10.232	10.1644	5.73711	7.63824	8.99507	2.75907	8.49313	5.51493	4.78664	4.6412	1.53752	1.12255	12.031	4.35206	5.49748	2.31444	5.46254	7.43697	8.8746	6.15487	8.83422	5.90093	5.24095	1.52359	2.08138	2.33703	5.18336	12.0498	4.3925	5.09138	7.76645	7.05623	
10.0231	5.14602	9.82691	1.79305	7.5722	1.19714	5.31897	0.821835	4.90679	3.16255	3.31788	7.61922	0.485815	7.1591	6.71664	4.08195	5.52135	5.14102	7.62493	9.72201	4.57416	5.8416	8.13899	6.81854	3.89802	2.46355	1.1208	3.16398	3.54628	4.69666	6.59138	8.48262	7.34584	8.91722	4.89255	4.14836	4.71142	6.61576	4.15803	6.78802	
6.06236	5.86458	8.58413	3.12857	6.40673	3.0373	2.57911	3.22352	2.52922	2.77836	3.14468	3.65189	3.58738	5.11705	2.74914	5.35274	6.5912	3.09336	6.87677	8.75498	4.47912	6.65977	4.6754	5.45258	2.68388	1.72563	2.98551	4.66998	1.20841	1.84025	3.3434	7.93642	6.92368	6.64761	2.54571	4.691	3.74883	3.43654	7.01506	2.88574	
8.29688	5.92076	9.81259	2.27484	7.53036	1.66703	3.2778	1.52404	2.8864	1.43363	3.35553	5.89186	1.57055	6.64743	4.81791	5.05442	6.49517	4.49001	7.79653	9.84588	3.25769	6.7087	6.84978	6.64022	3.48319	1.50888	0.931886	4.15903	1.52226	3.58589	5.40396	8.7849	7.66969	8.34058	4.06102	3.13306	4.57057	5.46852	5.90933	5.14893	
4.21195	5.63311	5.53299	5.48112	3.93886	5.9077	5.91733	6.29193	6.10976	6.74575	4.24907	2.84017	6.84897	2.1487	3.7614	5.8953	6.38466	2.23035	4.70263	5.92884	8.40823	6.18268	1.22524	3.17033	3.41261	4.72506	6.41288	5.81138	5.17213	2.44116	0.631624	5.67727	5.0806	2.98559	2.25439	8.6575	3.34257	0.533035	8.33865	2.27851	
10.4326	2.58147	7.70719	2.10375	5.63345	2.58922	7.31108	2.81255	7.01059	5.65333	2.47477	8.20094	3.16371	5.86291	7.77977	1.46805	2.76545	4.43289	5.44172	7.46702	7.30611	3.1414	7.86942	5.13187	3.33379	3.49736	3.5182	0.889836	5.36291	4.7628	6.35423	6.11406	5.02545	7.52593	4.50925	6.9526	3.42668	6.31311	1.86336	7.28133	
1.31438	8.48358	7.93487	7.60895	6.72383	7.82316	5.79735	8.11761	6.18231	7.54057	6.70149	1.54311	8.5714	4.95039	3.01593	8.62398	9.24868	4.89288	7.51778	8.43958	8.77821	9.06828	1.86502	6.03893	5.84427	6.47726	8.00716	8.38798	6.02352	4.45004	2.92685	8.42879	7.94063	5.12792	4.68554	9.23343	6.09263	3.01552	10.9584	2.17079	
9.43736	4.2022	8.80749	0.806381	6.55242	0.55569	5.35377	0.676286	5.00427	3.52538	2.31531	7.06334	1.12112	6.17687	6.32345	3.18013	4.6396	4.21033	6.60989	8.70737	5.17708	4.92948	7.34679	5.80431	2.95207	1.87341	1.38215	2.24907	3.44083	3.91777	5.78484	7.47942	6.34155	7.93484	4.01463	4.85474	3.70576	5.79446	3.75272	6.18981	
