10	20
914.832	1257.16	883.406	711.875	1205.09	1262.48	444.612	1282.85	1031.07	1057.56	
64.6739	140.479	58.2394	34.062	106.464	148.172	14.8082	141.257	91.6861	95.0753	
34.1296	38.9363	54.7084	40.1455	21.9581	68.2157	63.6729	4.38504	59.3218	4.29935	16.4823	21.5683	36.7513	36.1506	37.9603	19.0563	50.6848	56.8366	15.3296	65.1704	
2.12721	3.56188	4.00855	3.14943	7.00642	6.43836	7.60461	8.40826	3.20696	3.39424	6.68397	2.4899	8.24365	4.28214	2.99584	3.16867	8.01953	6.28355	7.74668	3.3048	
3.72353	4.80685	1.52388	3.4523	5.84294	2.19489	3.82275	3.59915	1.60392	1.80004	2.7144	6.63005	3.44608	0.884876	1.9873	3.48669	3.89524	5.34937	2.97556	4.31409	
4.09332	2.73314	6.42956	7.5653	0.886742	7.52557	9.1873	7.24686	5.26314	4.30965	8.0993	8.64789	7.50791	4.66805	5.8792	3.13007	9.09462	10.4327	6.42432	8.28925	
5.16467	6.82513	2.00988	1.59766	8.9463	3.06794	3.37915	5.89099	3.14151	4.08705	2.89964	5.1745	5.46665	3.88814	2.58748	5.61012	4.00972	2.04024	5.64464	1.93085	
6.92008	8.6099	3.79891	3.10101	10.7502	4.12828	3.64782	6.9365	4.96274	5.90725	3.72388	6.0205	6.43955	5.65873	4.39993	7.41831	4.37926	0.284274	6.87504	2.9531	
7.07368	7.82611	4.48607	6.34098	7.47567	2.43447	3.15892	0.504583	5.0468	5.13716	2.75465	9.89765	0.0457324	4.1398	5.32399	6.60866	2.56624	6.7596	1.08989	7.10812	
4.15189	5.80785	3.85154	2.02181	8.99961	6.07354	6.76669	8.60434	3.83715	4.52653	6.10405	1.74894	8.29838	5.07276	3.25843	5.09305	7.3449	4.37497	8.11689	1.51168	
6.07838	7.07015	3.13671	4.94041	7.37501	1.04926	2.24918	1.80712	3.86897	4.14755	1.48993	8.54349	1.3908	3.17881	4.04833	5.77829	1.93046	5.45295	1.74078	5.69561	
5.03731	6.22437	1.85185	3.6648	7.12466	0.766855	2.39963	3.00079	2.71296	3.17521	1.29466	7.25367	2.6546	2.31452	2.80212	4.8981	2.47796	4.59734	2.68127	4.4416	
5.90437	7.03759	2.68705	4.38308	7.66836	0.376242	1.79372	2.47467	3.59338	4.0185	0.857454	8.04232	2.02854	3.11075	3.67058	5.7193	1.68639	4.77874	2.39585	5.10625	
0.75	0.75
