10	20
812.452	1440.88	1080.1	755.619	544.242	359.095	757.114	619.668	1312.11	532.162	
49.064	155.079	107.115	52.7743	21.6585	11.9559	51.9461	30.7761	139.031	22.7119	
41.3926	33.367	9.84807	9.10122	32.1776	25.5644	13.3312	37.803	39.2359	24.7766	26.4115	12.5619	18.5813	36.9894	24.2973	20.5107	2.59364	2.56359	30.9595	16.5849	
1.70947	6.79695	3.2793	4.13721	2.40264	2.47743	3.24777	4.03924	5.41834	7.99966	2.65942	2.79629	4.94819	0.802611	3.48939	4.80923	3.69948	6.04908	5.26614	6.74042	
5.37956	3.63852	2.40134	8.53093	5.41405	6.55346	6.83633	6.84728	2.26195	5.37373	6.66431	2.49821	0.662912	5.02847	4.11295	8.95904	2.85258	3.55081	3.49313	7.3157	
6.73029	9.07644	8.74924	5.03001	7.60151	6.37232	2.44976	1.98174	8.37753	9.19568	3.26701	6.33176	9.0869	5.85493	4.97425	2.9748	6.31569	8.0326	10.8228	4.63967	
8.29116	2.98267	7.22126	9.64985	8.84929	8.98543	6.36945	5.33084	3.38522	2.39473	6.93344	4.16451	5.11679	7.37993	3.16331	8.74397	3.15512	2.17236	8.84779	2.82789	
4.64313	4.55441	4.50866	6.17843	5.27196	5.2971	3.37497	3.01997	3.52022	5.36471	3.609	1.41818	4.09759	3.70182	0.55899	5.77216	1.38477	3.60285	6.51945	4.07211	
6.7994	6.67281	7.71652	6.50404	7.61565	6.9144	3.03521	1.66637	6.19709	6.62348	3.92187	4.71312	7.24622	5.78963	3.02464	4.97409	4.34495	5.63256	9.77074	2.17854	
7.32545	6.40749	7.99768	7.17011	8.12275	7.5042	3.69218	2.32791	6.07655	6.19942	4.5642	4.87945	7.26786	6.31032	3.13628	5.64068	4.37768	5.38308	10.0227	1.51638	
3.93203	6.83754	5.50353	4.1334	4.76871	4.04524	1.10999	1.4977	5.79144	7.51249	1.41136	3.34037	6.1075	2.93584	2.57795	3.48169	3.6606	5.86394	7.57915	4.71451	
2.62138	6.2445	0.968999	6.14162	2.51445	3.84774	5.53474	6.12259	4.76433	7.8064	4.99988	2.94679	3.57153	2.62269	4.50194	7.12107	3.93369	5.81441	2.93333	8.06622	
8.3862	5.50709	8.40298	8.70157	9.11701	8.74685	5.20946	3.88907	5.555	4.91672	6.01601	5.14526	7.04835	7.37802	3.47704	7.28654	4.36527	4.5726	10.3085	0.239341	
0.75	0.75
