20	40
1222.01	489.405	1283.1	1344.81	705.427	722.679	1355.25	1247.51	753.338	1050.05	1008.72	1104.45	1202.9	1062.41	1104.09	948.158	898.836	964.128	847.645	540.994	
136.199	17.2608	141.896	147.169	40.3347	42.1034	145.523	148.85	43.3711	84.5734	87.3885	110.814	120.348	86.5954	90.7933	73.7908	65.2627	81.3011	62.2542	24.4015	
22.5095	7.12704	7.89634	1.91993	35.8524	5.63401	60.7136	10.7442	35.1664	43.1654	57.0149	50.9183	27.0658	61.3549	15.3402	48.6315	49.7102	6.47343	44.8301	53.487	19.4473	37.7183	1.38996	42.92	16.9494	27.3118	11.9341	9.89598	39.4072	25.8647	35.2248	64.4768	1.78879	45.5424	29.7411	48.4363	28.865	44.9913	42.1378	30.5658	
3.85253	7.4978	6.76851	3.72503	5.09354	3.17634	7.20234	2.32421	8.16029	1.96966	5.71839	2.16149	5.76314	5.87549	1.45525	6.5447	8.04035	7.00315	5.4879	1.79165	1.13026	3.48554	6.85109	8.2545	6.05546	1.22501	2.03341	5.79864	6.00236	7.90991	9.31503	7.04309	6.38651	1.87712	7.0579	2.44514	4.83247	0.119346	3.56956	6.98179	
2.75454	5.1519	3.05008	1.83537	1.0643	3.35088	5.30716	5.4246	5.49059	2.05983	7.62106	5.82844	7.56216	6.07336	4.16421	2.88525	4.53726	4.59793	7.26771	2.70321	3.18469	1.62967	4.28742	4.45463	3.17387	4.41218	2.02246	6.36053	2.47411	4.06463	6.58796	3.23475	4.75862	5.46142	4.05096	1.60644	3.57241	4.13333	0.460935	3.78243	
5.49756	7.70965	2.27822	1.58657	2.81354	2.64006	7.98099	7.31775	7.89271	3.75204	10.0755	6.26752	10.044	8.81253	4.56853	4.86771	2.98162	7.1727	9.74536	4.77429	4.95125	4.34501	6.82971	5.89813	0.823051	6.1557	3.53428	9.06109	4.70415	5.47498	8.88797	2.65101	7.49942	5.91108	1.79562	3.27358	1.40243	5.33506	2.86892	6.04492	
7.54643	11.1864	9.1103	5.91943	8.0806	4.386	10.9083	5.08083	11.8229	5.25501	8.44444	1.57257	8.5513	9.35616	2.92857	9.89478	9.99428	10.6806	8.33278	5.4588	4.81939	7.03836	10.5081	11.5325	7.82657	4.55369	5.1717	9.17593	9.39826	11.1482	12.9814	9.45584	10.0925	1.82956	8.69922	5.5508	5.88993	3.59267	6.64999	10.5163	
1.61312	4.07649	7.19548	5.58636	4.9355	6.24902	3.51452	3.17954	4.88839	3.66664	3.5065	6.15122	3.40684	1.93583	5.39895	4.88298	8.73045	3.74116	3.1324	2.72885	3.14604	2.67667	3.77346	6.43194	7.46531	3.19234	3.92152	2.09413	4.35534	6.25797	5.93744	7.28451	2.68932	5.92789	8.35717	3.94299	7.34764	4.19822	4.1155	4.5365	
4.5725	4.28084	2.65655	4.62222	2.24696	6.30964	4.89959	8.23753	4.07792	5.27161	9.5702	9.08787	9.45842	7.23914	7.41663	1.27678	3.81258	3.89644	9.19447	5.66941	6.26284	4.01851	3.53952	1.41825	4.19338	7.39761	5.268	7.70432	1.7291	0.995966	4.81097	2.41962	4.86191	8.72115	4.42019	4.85622	5.81344	7.3355	3.71285	2.35064	
3.34977	6.00563	8.6865	6.47886	6.48169	6.64437	5.36608	1.80342	6.83411	4.31261	2.07893	5.36767	2.07896	2.68289	5.20702	6.7886	10.1884	5.71238	1.78608	3.25988	3.27871	4.12758	5.7657	8.39204	8.63939	2.54091	4.5571	2.36856	6.23893	8.19412	7.83586	8.83335	4.57963	5.25333	9.60204	4.7537	8.06395	3.80735	5.33839	6.52901	
2.98318	6.49806	7.29412	4.64743	5.28062	4.56632	6.06941	1.14209	7.24238	2.49077	4.15353	3.49387	4.18187	4.31796	3.07934	6.23124	8.71115	6.06173	3.89827	1.58227	1.28393	3.1336	5.98287	7.94874	6.93273	0.508581	2.69726	4.19756	5.66093	7.66116	8.36544	7.50766	5.23309	3.30372	7.92875	2.99736	6.08062	1.69682	3.87562	6.3773	
5.5419	8.58542	4.49245	1.68543	4.13838	0.548912	8.64663	6.01522	8.96619	3.01286	9.22186	4.1535	9.23262	8.61349	2.60389	6.26298	5.25033	8.02963	8.94028	4.017	3.87551	4.48329	7.73758	7.62938	3.08389	4.84925	2.75695	8.72591	5.92191	7.20925	10.0685	4.85713	7.99638	3.82305	3.95518	2.78052	1.21493	3.74031	3.23818	7.2544	
