10	20
1101.89	1144.75	1148.81	1182.21	547.683	1272.77	967.846	1202.47	1300.59	899.249	
98.7009	126.249	113.25	120.242	24.8422	140.041	87.7674	118.035	144.081	77.6119	
54.9561	50.7259	7.12381	34.3155	75.8928	63.202	76.407	8.93412	24.1304	77.7347	32.9873	7.78459	33.1839	81.1543	62.6008	0.953037	48.4511	70.2642	50.1546	14.7273	
6.23489	6.30197	7.04081	0.960629	4.63024	9.59267	6.01563	1.9344	4.88412	3.312	6.31049	0.976322	2.70201	7.48914	8.06176	6.08911	6.62295	2.15294	7.99657	7.82637	
7.65443	3.83028	2.28925	5.39082	0.310957	5.94286	7.07413	4.54499	3.38838	3.10605	2.75126	5.85728	4.34086	3.8068	5.53996	1.251	5.08678	6.38188	5.95035	6.55351	
5.58468	5.57881	6.54317	0.860758	4.23132	8.9012	5.32563	1.19347	4.14918	3.45149	6.22704	1.65659	1.94063	6.8276	7.31716	5.63625	5.86088	2.91976	7.23746	7.05962	
2.54523	2.67542	6.01419	5.65535	5.65564	5.3478	1.89321	4.27262	2.45248	7.53779	8.58886	6.94148	3.49384	4.33169	3.04802	5.89094	1.45698	8.33965	2.50519	1.76871	
5.86272	1.91743	4.30176	7.9743	5.44165	1.9972	5.23219	6.52417	3.30271	8.20125	7.93327	9.10436	5.75165	1.96028	0.344082	4.77916	1.97613	10.2745	1.10075	2.2924	
5.75369	6.95761	8.1857	0.839059	5.87845	10.3408	5.68227	2.23536	5.51068	4.71294	7.715	1.07486	3.00689	8.33757	8.58269	7.28659	7.00545	2.50143	8.39611	8.02686	
6.14824	6.36112	7.17339	0.814435	4.77734	9.66935	5.94558	1.90744	4.93512	3.49006	6.48672	0.880809	2.69094	7.57788	8.10533	6.22923	6.6451	2.16066	8.02364	7.82689	
9.19407	6.89942	5.63435	4.74846	3.36069	9.3962	8.77445	4.89902	5.93553	0.650139	2.99399	4.36466	5.26619	7.23315	8.74151	4.61455	7.88832	4.04554	9.01143	9.34829	
3.42641	4.91251	6.98583	2.01438	5.19063	8.29935	3.23593	1.15337	3.53653	5.41533	7.75436	3.31716	1.17116	6.50916	6.32278	6.29719	4.6637	4.79779	6.03545	5.55345	
9.52726	4.92103	1.67972	7.62897	2.56058	5.69146	8.90391	6.7839	5.074	4.70935	2.41166	8.01421	6.52638	4.02608	6.1818	1.52988	6.32835	8.3666	6.78767	7.67112	
0.75	0.75
