20	40
1245.86	991.409	1004.95	709.18	1319.43	1265.25	1330.79	571.979	623.943	873.293	673.647	1070.62	889.469	548.658	726.735	791.673	819.137	877.948	1159.45	1282.88	
123.654	71.106	74.9833	45.1525	153.193	142.142	138.023	21.7122	32.2512	54.2796	37.9092	100.499	60.9631	24.9871	45.2854	55.5096	51.2607	60.2549	110.079	140.84	
29.2698	18.5151	0.156201	11.3635	25.7735	9.95072	19.8406	20.0773	51.7082	45.7578	0.935843	47.8161	53.1313	3.42321	5.86261	29.0336	47.2837	53.5254	43.1699	14.1699	13.1854	26.8733	33.2006	31.1724	45.2427	22.4795	22.1908	39.7295	17.9544	2.16124	51.3814	36.602	26.9379	9.26962	49.6712	44.9599	0.596371	46.6023	47.9922	3.94957	
6.11139	4.98383	4.4656	3.47838	3.4435	2.86436	6.18909	2.31821	3.99711	4.86175	4.39577	2.21988	4.18674	5.02184	1.70545	4.30403	3.20892	1.60226	3.51182	3.27974	5.73308	5.14989	5.67934	5.70877	4.67579	0.810631	1.8891	2.13407	5.67783	3.95262	5.27825	4.30796	3.21399	4.56907	4.5133	5.68314	5.53653	2.49623	3.68147	4.78476	
3.7337	7.99136	1.58724	4.08401	0.55598	0.743881	4.36284	1.55835	6.74392	5.93782	7.08188	4.14158	6.87712	4.70845	4.63768	5.48222	6.14006	2.20691	2.22945	5.48904	3.25906	8.15807	7.75489	7.06901	7.56824	3.61	1.24578	2.21033	2.99256	1.2036	6.94	7.20804	6.22232	5.70292	3.02494	6.90389	6.51761	4.66052	4.83736	6.80821	
4.56631	8.85923	7.00668	9.23514	6.33301	6.53892	3.33743	6.95259	6.41539	2.47235	6.38841	4.33298	9.72676	10.3712	7.26533	2.71842	6.85121	6.95294	8.0268	4.65446	4.73376	9.04054	5.10042	3.25797	7.49303	5.71241	5.33799	7.34702	5.27247	6.91308	3.82731	7.30497	7.68044	2.60069	8.89991	2.92063	2.34014	4.5783	2.89076	4.55968	
8.70476	6.3021	9.83778	10.0412	8.86811	8.6909	7.69163	8.61346	3.9843	2.57862	3.64766	4.44811	8.44122	11.6339	6.74741	2.89052	5.04283	8.13516	9.87647	3.38447	8.70628	6.43943	1.35357	1.42	4.70129	5.85021	7.2177	8.66251	9.11412	9.51719	1.38224	4.74055	6.04101	2.72284	10.8908	1.72557	2.31319	4.11676	3.49285	1.91301	
7.86673	5.2128	8.56824	8.55362	7.56668	7.33156	7.01029	7.19317	2.74106	1.86683	2.50038	3.00962	7.08233	10.156	5.2736	1.89379	3.6894	6.67874	8.45697	1.89442	7.79542	5.37019	0.862012	1.29326	3.64154	4.36658	5.86309	7.20929	8.13883	8.21194	0.526181	3.59161	4.69073	1.84802	9.47462	1.57285	2.03396	2.64151	2.33716	0.47587	
6.61601	8.34979	2.95038	1.95505	2.89021	2.45875	7.46171	2.0976	8.04608	8.58981	8.47021	6.21413	6.17664	1.58762	4.96903	8.06577	7.08419	2.55315	0.952927	7.40702	6.11644	8.47282	9.81086	9.60607	8.53919	4.95862	3.69218	2.01869	5.67471	2.59506	9.29202	8.17562	6.6963	8.31778	0.703542	9.51234	9.23315	6.59218	7.39964	8.89775	
10.2828	0.722489	9.21146	6.85738	8.1855	7.60459	9.92054	6.96037	1.82339	5.86461	1.9951	4.36532	3.41498	8.59865	3.40362	5.50631	1.63876	6.11693	7.99521	3.57008	10.0094	0.874768	4.23001	5.76854	0.880294	4.13028	6.52754	6.56865	10.1041	8.69611	4.9968	0.924374	1.66542	5.66264	8.901	6.0035	6.32532	3.88906	5.37923	4.046	
3.98613	6.90457	4.61892	6.19155	3.71912	3.72342	3.52973	3.98315	4.85415	2.77965	5.03716	2.02903	7.06883	7.38345	4.51872	2.37756	4.79577	3.9125	5.1408	3.12622	3.80721	7.09062	4.95402	3.94274	5.90077	2.92183	2.36594	4.32418	4.06987	4.3609	3.93805	5.60499	5.38016	2.56929	6.08459	3.74821	3.33471	2.53084	1.7971	4.04918	
5.17741	5.65704	4.09397	4.23905	3.04152	2.64258	5.16776	2.43764	4.22542	4.1414	4.56314	1.75512	5.19527	5.61295	2.65899	3.59974	3.68648	2.04324	3.70126	3.05614	4.83146	5.83383	5.41893	5.11357	5.07691	1.21073	1.27397	2.54086	4.84401	3.64297	4.80052	4.72271	3.93572	3.85883	4.71744	5.03526	4.80402	2.21457	2.94088	4.48045	
