10	20
1192.43	898.664	974.223	719.181	1192.45	1212.16	420.303	1170.93	920.922	489.642	
122.43	63.9487	89.7753	45.7475	118.011	109.051	11.7416	113.432	71.5348	15.922	
33.9526	17.9713	11.4361	10.7376	25.3772	20.6754	4.02569	49.1078	41.9917	13.6114	33.9422	35.0504	55.5679	54.5501	35.2524	38.5305	47.9894	6.33688	4.24422	3.64524	
5.58961	7.60909	7.94576	7.26766	5.36711	7.50188	10.9716	8.54492	6.15424	8.91974	5.51774	4.71961	9.63803	6.92181	5.67389	8.39401	7.02782	4.97425	10.2736	1.76289	
4.58453	2.65211	3.88802	5.30177	4.16045	5.98329	3.21023	0.767238	3.32931	1.78181	4.29123	4.91239	1.21481	4.27205	5.36007	0.962008	5.88099	4.49288	2.58776	7.59226	
3.15201	3.16959	3.62145	4.83033	1.84455	4.79714	5.85725	3.19151	2.30741	3.52943	2.12038	2.90176	4.1114	3.81016	3.32143	3.10106	4.4743	2.57269	5.15236	4.56406	
3.09722	0.681352	5.79868	3.21271	5.16161	7.66817	2.8187	1.49692	2.07517	3.99463	5.39025	3.74502	3.18821	2.30344	6.59136	1.27146	7.46449	3.36968	2.15311	7.68754	
6.64454	7.06248	3.37555	8.52373	2.10346	2.20924	9.32541	6.62248	6.12441	5.4239	1.89172	6.04082	6.74382	7.59207	0.820122	6.62454	1.74102	5.89514	8.65998	3.56437	
2.26519	3.30105	8.76219	0.647133	7.07228	10.1093	6.02254	5.29855	3.07562	7.57613	7.3673	2.96722	7.02077	1.69246	8.50302	5.05696	9.77007	3.02665	5.57035	7.63474	
4.71118	2.30755	5.67048	4.7279	5.78191	7.77639	1.51706	1.21121	3.60995	3.39811	5.95021	5.30871	2.11758	3.90443	7.07458	1.24915	7.66765	4.91453	0.8283	8.8579	
0.478492	2.16454	6.25095	2.2595	4.41256	7.46405	5.6313	3.76217	0.84177	5.48708	4.70833	0.926951	5.36977	1.45235	5.84234	3.53693	7.11555	0.613666	4.97921	5.46394	
4.25699	5.37949	4.66496	6.19339	2.05563	4.63643	8.35866	5.71399	4.10828	5.65533	2.23505	3.52022	6.526	5.40919	2.71461	5.61678	4.17772	3.47708	7.65102	2.06252	
5.30474	4.69764	1.43219	6.84262	1.53222	2.98952	6.32228	3.70175	4.30584	2.34754	1.48647	5.08998	3.62212	5.77233	2.30887	3.76076	2.81231	4.76021	5.6921	5.46	
0.75	0.75
