15	30
502.221	726.275	1065.66	1042.89	1060.94	1220.84	1070.52	885.205	691.217	935.905	1011.03	1287.21	1239.94	485.189	410.805	
20.1565	47.9956	106.614	83.2655	100.345	130.166	96.8385	60.4576	36.21	71.115	87.8299	146.709	128.073	19.5839	14.5579	
3.37179	27.5905	16.1651	44.1079	54.2979	47.8748	46.7619	12.0103	15.3378	55.4227	26.1078	45.6494	48.5365	47.0905	1.99995	36.7498	0.936168	55.1449	14.9014	31.2799	0.0328452	27.2006	2.90323	23.4297	36.8968	9.25256	7.56652	59.5819	14.9117	8.25717	
6.45178	10.2444	9.82404	4.11865	8.53143	0.508015	6.13166	9.73327	8.20953	10.1055	1.262	9.30619	5.4364	1.6856	6.09972	3.65275	4.3706	10.5916	7.65095	6.37902	3.44109	7.93918	0.683199	9.23478	4.33408	6.76216	9.78273	7.82842	12.2575	4.35228	
6.53754	6.23973	6.9079	8.274	1.25438	7.45349	7.26666	7.59896	5.22999	3.18277	7.24172	1.49257	2.84861	6.41006	2.73403	4.54838	4.08097	3.39178	3.74523	5.37221	7.59641	5.05199	7.41562	6.83552	4.33966	6.41622	7.41309	3.29113	5.83084	7.16418	
2.09137	4.77192	3.58985	4.2311	7.90894	7.56631	1.92331	2.82731	3.72057	7.87482	6.76423	9.00294	6.25442	6.73637	5.8918	6.05307	8.80931	8.45153	11.3012	3.13803	4.63947	3.73744	8.30019	2.97095	5.40548	2.08223	3.05946	5.44352	8.26693	3.66121	
5.86772	8.08498	8.15379	5.80047	4.84299	3.69274	6.14694	8.4534	6.26618	6.6557	3.71102	5.44308	2.3524	2.87862	3.13215	1.93402	0.875128	7.04783	4.02238	5.07977	4.96033	5.98784	3.51071	7.75638	2.53531	5.98561	8.3865	5.03579	9.12006	5.0791	
2.32717	6.59727	5.6158	1.76974	8.2253	5.40167	1.40959	5.06827	4.9406	8.76667	4.60794	9.32472	5.71703	4.79655	5.67419	4.79725	7.5726	9.36182	10.534	3.35535	2.35764	4.8119	6.19089	4.93946	4.42182	2.66858	5.24337	6.05653	9.80445	1.67584	
4.80013	8.83404	8.28911	2.38137	7.92762	1.39053	4.39784	8.11325	6.80693	9.26699	0.64473	8.84226	4.75732	1.30073	5.26653	2.94923	4.79538	9.8014	8.14143	4.90124	1.6652	6.55253	2.19952	7.6696	3.37215	5.13411	8.18567	6.75821	11.1814	2.59899	
7.1524	5.29726	6.29467	9.59707	1.35399	9.4472	8.01587	7.15506	5.08182	1.32107	9.12196	0.981355	4.51833	8.32916	4.03774	6.35095	6.36222	1.22002	5.68007	6.00675	9.04581	5.01909	9.51134	6.4516	5.92004	6.92083	6.91472	3.33846	3.78994	8.3985	
8.4296	9.27902	9.75765	8.99182	4.49325	6.7521	8.92103	10.3105	7.92173	6.39791	6.90272	4.37852	4.25825	6.09285	4.73396	4.98244	2.63161	6.53375	0.811341	7.40389	8.16709	7.68764	6.36308	9.5507	5.3097	8.43895	10.1691	6.13751	9.04342	8.15923	
3.702	5.39346	5.4653	5.10728	3.33624	4.98035	4.27751	5.82277	3.57133	4.67269	4.5412	4.33053	0.483234	3.80644	0.646881	1.80672	3.45685	5.18836	5.52901	2.66581	4.4624	3.29594	5.22499	5.10143	1.2648	3.69777	5.73414	2.46296	6.82384	3.98928	
7.01239	3.83353	5.03925	9.99836	3.09592	10.6472	7.93017	5.97946	4.48802	1.14729	10.1832	3.22762	5.71529	9.47159	5.02481	7.47338	8.15559	1.046	7.90518	6.02482	9.61172	4.55562	10.8598	5.40583	6.8556	6.69722	5.7084	3.48101	1.53827	8.77493	
2.53083	5.29055	4.08596	4.21255	8.45368	7.70442	2.18708	3.27686	4.28278	8.437	6.90105	9.5503	6.71194	6.93961	6.38293	6.3994	9.18099	9.01372	11.7548	3.63072	4.71249	4.2983	8.4608	3.48756	5.78909	2.57306	3.52363	5.99545	8.80315	3.80054	
2.12342	3.82839	2.62796	4.92169	7.32785	7.99785	2.361	1.86486	2.98407	7.11523	7.2068	8.40017	6.03312	7.07136	5.5663	6.1209	8.78467	7.67904	11.0482	2.89333	5.20929	3.05588	8.68901	2.02562	5.39989	1.9427	2.09259	4.8349	7.34907	4.1675	
1.71634	5.65094	5.07946	2.5092	5.90979	4.28514	1.75462	4.95365	3.64713	6.75479	3.53307	6.984	3.22149	3.27097	3.24444	2.47319	5.27292	7.33729	8.0741	1.71662	2.13713	3.41085	4.91616	4.46835	1.95595	1.99339	5.00443	4.04211	8.27823	1.29033	
5.65323	8.12993	8.12357	5.37684	5.17273	3.22027	5.86978	8.37052	6.25321	6.93536	3.22701	5.82868	2.45905	2.39566	3.24317	1.64644	1.22098	7.35161	4.48409	4.94113	4.53036	5.97136	3.07641	7.69358	2.3452	5.79795	8.31914	5.1559	9.34582	4.7083	
4.72454	1.16374	2.29738	8.0072	4.06482	9.50749	5.62573	3.23323	2.10729	2.89214	8.89425	4.84213	5.11265	8.33035	4.32814	6.49016	8.08731	3.34792	8.9303	3.98683	7.80114	2.29225	9.90792	2.66991	5.71874	4.36517	2.96393	2.42332	2.78887	6.82674	
0.75	0.75
