10	20
5.4027	6.15129	5.54589	4.2008	9.37167	6.14386	8.71441	6.40341	8.58282	5.69631	
0.0430893	0.260545	0.594318	0.445684	0.751383	0.769874	0.761216	0.0208498	0.0951658	0.251016	
36.6521	31.7466	18.5876	14.8168	48.3584	49.1719	13.3864	10.5493	39.3742	14.5216	11.274	18.0801	47.3374	39.1597	39.3491	34.6818	33.9388	32.9383	4.35444	11.5499	
0.637326	0.0748043	0.138289	0.25441	0.04352	0.00180494	0.0361093	0.702221	0.431852	0.970362	0.855814	0.51268	0.738905	0.606657	0.711634	0.0648188	0.0169684	0.445193	0.45623	0.948788	
0.932669	0.806095	0.527068	0.662828	0.219706	0.609848	0.200511	0.569609	0.2865	0.145812	0.00364105	0.835811	0.041103	0.0621918	0.262183	0.632067	0.468845	0.040955	0.254443	0.399228	
0.84931	0.140749	0.384619	0.458611	0.916301	0.342753	0.795965	0.617923	0.486574	0.248338	0.231989	0.755048	0.662314	0.0876613	0.421373	0.0370128	0.835683	0.730379	0.707731	0.396189	
0.344392	0.844249	0.744186	0.954326	0.448505	0.286174	0.929412	0.541403	0.334051	0.344182	0.00583657	0.883573	0.219915	0.456929	0.0468083	0.142965	0.868153	0.114776	0.872403	0.0856382	
0.69401	0.754331	0.0224153	0.0605459	0.477738	0.782336	0.0217762	0.797579	0.749814	0.935526	0.671864	0.893659	0.905446	0.959797	0.698762	0.751435	0.381671	0.317612	0.282841	0.386643	
0.583781	0.928216	0.541047	0.766224	0.469929	0.0309406	0.250212	0.480802	0.492296	0.915118	0.344879	0.0672321	0.517145	0.732911	0.248087	0.798187	0.213285	0.0476087	0.502128	0.24958	
0.334428	0.0660241	0.767278	0.473254	0.439292	0.122054	0.391788	0.985234	0.542184	0.269556	0.366222	0.282424	0.572529	0.784457	0.866055	0.509454	0.0947152	0.820072	0.943231	0.346216	
0.745314	0.784377	0.946234	0.675081	0.348101	0.126815	0.256122	0.474322	0.905344	0.564837	0.306026	0.972354	0.617073	0.162317	0.711161	0.46698	0.093071	0.085157	0.660695	0.496554	
0.27003	0.27443	0.729024	0.182602	0.208681	0.155512	0.0253874	0.645283	0.0553435	0.399127	0.497767	0.647237	0.7337	0.385082	0.322604	0.186103	0.881161	0.179893	0.111933	0.340301	
0.338751	0.478311	0.154683	0.84902	0.417066	0.526922	0.430926	0.251562	0.702112	0.859371	0.907483	0.617092	0.935789	0.38299	0.942926	0.911161	0.175111	0.00198392	0.0221777	0.645288	
