15	40
4.43969	3.79067	3.50211	4.71028	4.04226	5.04695	5.1589	3.71811	4.42724	3.20649	4.60628	3.30353	5.27916	3.57724	3.77321	
0.286096	0.0296284	0.693798	0.818656	0.421309	0.0527083	0.259894	0.716324	0.201009	0.981319	0.0381481	0.792996	0.54584	0.13591	0.81342	
6.55227	3.21824	9.3219	9.12361	9.39955	8.52019	3.23156	2.86985	8.17775	8.39734	4.02442	6.66631	2.82526	5.13958	2.79267	4.86057	2.19187	2.81245	3.63499	6.88927	8.74713	8.31385	3.48378	9.18011	4.46323	5.89006	8.97995	7.09743	7.11838	8.77717	8.0893	1.29243	1.14962	4.52934	9.35856	9.17516	8.68877	6.63403	1.75832	7.0439	
0.418482	0.124205	0.258252	0.10748	0.366876	0.613853	0.161249	0.609183	0.57158	0.42011	0.524089	0.789708	0.852782	0.551122	0.977475	0.718808	0.127958	0.240259	0.909134	0.564356	0.399103	0.687839	0.348788	0.703535	0.305029	0.92673	0.692271	0.65525	0.648776	0.618197	0.599787	0.386349	0.57795	0.786347	0.202787	0.245188	0.90808	0.0730837	0.982514	0.511325	
0.873732	0.245039	0.779976	0.353791	0.630072	0.369322	0.643666	0.764836	0.374873	0.205694	0.428205	0.772923	0.0804054	0.659566	0.163933	0.625384	0.285701	0.589539	0.879909	0.253753	0.850505	0.758749	0.422464	0.0594792	0.533331	0.084977	0.61042	0.188566	0.408065	0.796037	0.908606	0.487465	0.688525	0.243807	0.434047	0.0541807	0.7189	0.874162	0.983407	0.121468	
0.127423	0.125015	0.603486	0.751386	0.850251	0.24388	0.699629	0.0183262	0.176726	0.993982	0.631559	0.0931046	0.670141	0.519085	0.0415646	0.534572	0.649363	0.984668	0.299458	0.00940615	0.250602	0.843335	0.071753	0.492077	0.718854	0.828199	0.0290461	0.387832	0.078267	0.763136	0.301183	0.907836	0.407191	0.424348	0.872785	0.560845	0.32411	0.393599	0.854707	0.052126	
0.301945	0.96631	0.425215	0.231883	0.336922	0.534111	0.416194	0.857747	0.222065	0.926574	0.970864	0.733059	0.767339	0.99153	0.427428	0.879058	0.409518	0.639712	0.573067	0.112472	0.210143	0.0829093	0.786231	0.00239686	0.568765	0.5263	0.324668	0.531852	0.998896	0.263252	0.247865	0.823096	0.656609	0.707933	0.602988	0.145404	0.919585	0.42141	0.678107	0.53934	
0.284247	0.789927	0.673696	0.600641	0.0381098	0.216684	0.836759	0.52472	0.861731	0.811244	0.418731	0.847916	0.450319	0.068385	0.992526	0.729537	0.473567	0.913142	0.149031	0.0378591	0.607014	0.588322	0.493548	0.411218	0.870473	0.948282	0.814698	0.205782	0.123292	0.0159967	0.215588	0.864906	0.56168	0.168466	0.283614	0.424134	0.63638	0.973276	0.94206	0.822063	
0.717021	0.400703	0.233837	0.957235	0.354782	0.26925	0.107452	0.663763	0.998045	0.667601	0.113024	0.80412	0.593609	0.802177	0.780352	0.826367	0.319411	0.318375	0.594237	0.308042	0.743441	0.659857	0.944447	0.549042	0.211409	0.502377	0.292672	0.372562	0.0533028	0.677145	0.0849157	0.157441	0.879122	0.674791	0.967645	0.669568	0.191119	0.39905	0.111513	0.814405	
0.491122	0.796776	0.815912	0.464325	0.274724	0.459173	0.796961	0.557361	0.330067	0.667811	0.342926	0.340133	0.885458	0.961541	0.489122	0.799357	0.62977	0.88451	0.0265532	0.902944	0.118772	0.186223	0.473063	0.161483	0.123221	0.462065	0.645739	0.705885	0.78661	0.937952	0.151168	0.114437	0.398006	0.760006	0.890875	0.593857	0.572138	0.389941	0.524383	0.534947	
0.420153	0.695181	0.615517	0.0619749	0.666505	0.236069	0.992535	0.426802	0.834593	0.752442	0.700324	0.730092	0.491092	0.5259	0.811468	0.0373043	0.342594	0.274385	0.608957	0.203986	0.615533	0.831806	0.282649	0.855055	0.977191	0.611871	0.895408	0.0407928	0.595138	0.73784	0.817112	0.127468	0.661675	0.421634	0.261707	0.486774	0.0910904	0.305465	0.000995282	0.175993	
0.103157	0.155697	0.418976	0.472169	0.428409	0.174896	0.28872	0.0577032	0.177036	0.167422	0.632926	0.438933	0.487459	0.55507	0.191239	0.388476	0.734437	0.347585	0.980732	0.880616	0.645613	0.922272	0.8841	0.729539	0.615682	0.203155	0.0459336	0.563733	0.360551	0.0656044	0.625029	0.342775	0.87702	0.689922	0.152651	0.574515	0.173336	0.437915	0.69475	0.394729	
0.818019	0.73588	0.456894	0.802164	0.0395933	0.443814	0.508263	0.738575	0.212292	0.157272	0.89751	0.344064	0.893356	0.157314	0.944547	0.323373	0.0697175	0.112627	0.399137	0.00139012	0.903018	0.18231	0.986236	0.24489	0.688031	0.0676886	0.415388	0.876979	0.0138522	0.293746	0.702442	0.421414	0.27867	0.529157	0.163066	0.31522	0.582723	0.53034	0.117382	0.674365	
0.821836	0.677985	0.496439	0.945144	0.174298	0.4201	0.271782	0.959448	0.643763	0.512342	0.151354	0.311005	0.721278	0.510138	0.563844	0.965534	0.993963	0.459127	0.782451	0.406946	0.454706	0.993664	0.719855	0.433609	0.744749	0.316423	0.482444	0.119737	0.650423	0.227197	0.60403	0.940663	0.325634	0.650361	0.699528	0.60039	0.866631	0.136438	0.535666	0.541457	
0.347262	0.809619	0.432017	0.652434	0.953134	0.4788	0.130998	0.906709	0.233744	0.0326685	0.0838567	0.255312	0.768927	0.900915	0.0627456	0.254016	0.179408	0.563909	0.828549	0.790093	0.305566	0.757613	0.28367	0.284742	0.895416	0.0625016	0.132063	0.227637	0.936597	0.0784913	0.0280248	0.328134	0.0497641	0.795896	0.210239	0.221253	0.165854	0.876671	0.069831	0.250742	
0.595163	0.705525	0.753272	0.575163	0.118142	0.610302	0.0670508	0.710559	0.965841	0.982086	0.975329	0.435612	0.331316	0.842638	0.913662	0.78399	0.0108231	0.240074	0.0407427	0.0148362	0.287181	0.458296	0.94312	0.850595	0.411634	0.95931	0.610301	0.671011	0.0177109	0.816574	0.365172	0.865751	0.500605	0.942424	0.900233	0.77873	0.257618	0.904838	0.221969	0.389712	
0.506895	0.915228	0.860221	0.323048	0.663807	0.399141	0.0505778	0.389865	0.727445	0.715316	0.38491	0.0463889	0.186376	0.347061	0.1947	0.109743	0.905052	0.218713	0.409286	0.571683	0.362952	0.0213177	0.00829132	0.660825	0.595373	0.393831	0.00563513	0.155281	0.497178	0.446865	0.0905607	0.419768	0.141168	0.782264	0.869705	0.914631	0.448701	0.413187	0.197677	0.125191	
0.154344	0.682404	0.407191	0.993415	0.869915	0.498142	0.487912	0.924312	0.897378	0.138499	0.798017	0.0481971	0.525037	0.462274	0.214218	0.353922	0.811179	0.530559	0.944112	0.4308	0.247906	0.787247	0.238424	0.435837	0.15879	0.371229	0.344433	0.0928311	0.930287	0.715245	0.183441	0.0790361	0.333359	0.774313	0.35512	0.426971	0.312857	0.831544	0.131291	0.00555983	
