15	30
6.64197	8.60614	8.97865	9.00641	7.54131	5.50197	4.84975	4.75058	9.15434	5.77094	6.11169	6.13473	4.84191	5.0233	5.87081	
0.950602	0.0481204	0.681862	0.805463	0.178714	0.913589	0.433355	0.0401184	0.882672	0.312455	0.436982	0.378898	0.472291	0.236715	0.245609	
38.6956	25.7499	39.8881	10.0527	46.0679	46.6654	18.331	4.75374	34.7787	24.9535	24.4631	5.31791	48.3378	39.3083	20.1586	37.9452	44.2197	12.6148	31.0807	26.0152	37.7598	29.1074	1.64448	42.4437	32.7914	22.8137	23.057	17.4563	28.0986	31.9647	
0.932318	0.6218	0.933986	0.108127	0.80954	0.0937345	0.929132	0.760594	0.0229246	0.964729	0.224267	0.511055	0.404112	0.424373	0.672392	0.330143	0.583801	0.405851	0.631286	0.884491	0.632556	0.379332	0.569128	0.748464	0.795954	0.970263	0.199877	0.270086	0.719461	0.0855969	
0.392808	0.855189	0.474343	0.554588	0.0889618	0.133694	0.496177	0.106219	0.158946	0.459764	0.240785	0.818832	0.851335	0.778842	0.18531	0.554914	0.34031	0.748564	0.109414	0.948307	0.378082	0.225486	0.26403	0.538807	0.420653	0.530425	0.697314	0.798453	0.345246	0.0792449	
0.105781	0.971168	0.452503	0.927858	0.0892167	0.736521	0.00044806	0.757122	0.854374	0.819597	0.451015	0.600017	0.985583	0.714171	0.856764	0.512937	0.452178	0.518799	0.0847692	0.59514	0.713317	0.265588	0.292515	0.875776	0.89774	0.0298387	0.124632	0.874708	0.0899065	0.0994036	
0.542016	0.415971	0.0887419	0.4123	0.504386	0.786629	0.0350855	0.30825	0.541554	0.409398	0.956065	0.621141	0.27573	0.957082	0.0294875	0.429794	0.630951	0.632144	0.764425	0.705351	0.180277	0.811425	0.558682	0.441661	0.895698	0.231099	0.0158737	0.803868	0.0310495	0.593532	
0.237098	0.838486	0.205529	0.45414	0.701903	0.544377	0.637516	0.309711	0.805606	0.460146	0.829955	0.0929076	0.41567	0.0456472	0.00715286	0.148929	0.919576	0.313825	0.353421	0.456193	0.211086	0.931684	0.636878	0.430021	0.389877	0.956204	0.573114	0.68868	0.813486	0.256682	
0.658145	0.849764	0.369428	0.477962	0.501225	0.725933	0.313305	0.333737	0.343825	0.410854	0.00206248	0.959915	0.751817	0.645989	0.659453	0.174132	0.306659	0.178994	0.479751	0.49728	0.474628	0.351466	0.29243	0.816902	0.872315	0.820472	0.702472	0.933865	0.0567602	0.612602	
0.0591449	0.400343	0.312402	0.356091	0.729449	0.126409	0.659309	0.202236	0.0141537	0.248144	0.927869	0.258199	0.46851	0.387851	0.0921224	0.889019	0.864278	0.449261	0.43731	0.248568	0.0692458	0.124476	0.949587	0.590232	0.721588	0.0382891	0.414752	0.932961	0.253595	0.0205206	
0.471977	0.778512	0.686926	0.9566	0.778265	0.932861	0.230666	0.737437	0.108664	0.796177	0.219317	0.86533	0.337577	0.492613	0.695002	0.48719	0.782053	0.976188	0.117234	0.076395	0.231937	0.938619	0.201312	0.868383	0.143323	0.928679	0.920126	0.414847	0.19965	0.0541544	
0.158634	0.704122	0.567235	0.345643	0.583982	0.148213	0.26406	0.754777	0.883979	0.480588	0.897792	0.584518	0.99683	0.0165957	0.882964	0.0216453	0.957062	0.66532	0.773752	0.905572	0.338288	0.0471384	0.582865	0.231471	0.372183	0.203008	0.557525	0.581118	0.938467	0.599154	
0.531187	0.0977854	0.448737	0.0556737	0.14864	0.691337	0.504243	0.922941	0.177697	0.787921	0.949314	0.0501735	0.836709	0.381235	0.85047	0.0201888	0.959543	0.157535	0.156495	0.37937	0.747129	0.301057	0.18927	0.218006	0.06059	0.430325	0.00254363	0.379487	0.921605	0.966036	
0.586258	0.238036	0.0441208	0.68032	0.128044	0.304853	0.315896	0.878016	0.721431	0.0747206	0.173533	0.335796	0.601157	0.307101	0.739688	0.65337	0.322603	0.611651	0.604605	0.454707	0.996344	0.904374	0.425619	0.262808	0.596939	0.167225	0.144452	0.885471	0.225192	0.059792	
0.4391	0.561617	0.961219	0.911681	0.0784717	0.420775	0.352738	0.604535	0.440703	0.170018	0.537269	0.326002	0.591994	0.416545	0.793777	0.213692	0.864139	0.963684	0.179256	0.630441	0.176332	0.53411	0.586268	0.574004	0.701701	0.24272	0.451671	0.958444	0.274647	0.247585	
0.044127	0.282647	0.149167	0.320629	0.216337	0.203545	0.634748	0.246941	0.379081	0.656422	0.741978	0.863289	0.442204	0.665293	0.0267856	0.480074	0.152253	0.101103	0.719143	0.0180485	0.0881834	0.329793	0.799416	0.701344	0.633179	0.657598	0.682141	0.663982	0.0907311	0.0110122	
0.811836	0.723369	0.439073	0.517635	0.709152	0.676811	0.322187	0.058826	0.204647	0.085627	0.0989622	0.760551	0.09403	0.358609	0.318844	0.25014	0.511932	0.503098	0.140924	0.211378	0.367051	0.00555702	0.0817517	0.803246	0.756095	0.554474	0.0374484	0.184538	0.393936	0.238898	
0.323205	0.535048	0.915216	0.759552	0.45579	0.0675416	0.90725	0.601188	0.325714	0.498068	0.701694	0.372097	0.743038	0.794795	0.151191	0.746015	0.456901	0.634514	0.130823	0.847403	0.496162	0.780508	0.986612	0.443273	0.421067	0.429733	0.326706	0.0314483	0.564687	0.208476	
