10	20
7.71726	8.48763	7.90666	6.15725	4.63131	6.44633	7.2615	7.58151	5.19882	5.95995	
0.689357	0.757759	0.192841	0.390776	0.623896	0.296331	0.144271	0.715594	0.238541	0.943695	
9.61565	23.7448	46.8972	6.16849	23.3097	25.0931	22.7175	13.8716	19.5632	8.43544	16.8482	9.20567	18.3895	36.5014	40.4573	15.7694	31.8414	23.946	1.03137	6.3739	
0.114545	0.773165	0.831413	0.234637	0.655329	0.380064	0.0417166	0.710478	0.7355	0.529848	0.647016	0.922009	0.28669	0.998476	0.455351	0.538931	0.583907	0.135374	0.816341	0.286532	
0.788665	0.654877	0.485868	0.404888	0.0411609	0.628328	0.438114	0.54209	0.771015	0.462746	0.854763	0.176735	0.978835	0.733872	0.564864	0.81576	0.49017	0.0918507	0.142288	0.0207015	
0.198886	0.555719	0.912328	0.505121	0.765737	0.537634	0.964149	0.147068	0.458541	0.808802	0.0337394	0.633496	0.800946	0.0380028	0.422433	0.770807	0.912898	0.388043	0.880815	0.470344	
0.0295907	0.231795	0.865781	0.26453	0.124741	0.184421	0.794848	0.251695	0.943712	0.403509	0.372415	0.494751	0.903389	0.118035	0.717414	0.763511	0.796199	0.20979	0.467359	0.968406	
0.577738	0.899704	0.676288	0.0274446	0.959201	0.39242	0.83364	0.678903	0.494994	0.212776	0.886656	0.0444249	0.517636	0.204888	0.44829	0.631635	0.913777	0.579318	0.456247	0.150167	
0.458122	0.133603	0.453529	0.883206	0.44344	0.0499932	0.115463	0.729411	0.0421652	0.333747	0.0967157	0.631792	0.0116645	0.666292	0.976444	0.84678	0.153423	0.636884	0.718233	0.181463	
0.738921	0.144128	0.524101	0.607656	0.27582	0.928579	0.567954	0.044353	0.793017	0.837515	0.529558	0.0477183	0.969536	0.610865	0.330215	0.832549	0.259377	0.120865	0.226742	0.580727	
0.599536	0.08385	0.414057	0.80694	0.0755052	0.691409	0.249705	0.595219	0.0324922	0.176622	0.737766	0.812043	0.509411	0.00320434	0.497384	0.836034	0.460271	0.00292407	0.990404	0.584278	
0.369641	0.55322	0.124595	0.472464	0.561015	0.765606	0.660693	0.463779	0.832824	0.328276	0.848117	0.617994	0.65761	0.351055	0.994431	0.505783	0.975915	0.573846	0.50354	0.897567	
0.945077	0.872321	0.134463	0.0252984	0.404545	0.457609	0.704821	0.250268	0.211476	0.29915	0.744346	0.0558546	0.0935702	0.395233	0.587136	0.517343	0.366002	0.520447	0.913267	0.874024	
