10	20
5.06888	5.62019	8.39958	4.41403	5.66244	6.58408	5.10918	5.14406	6.09766	5.66897	
0.294437	0.638917	0.675389	0.843994	0.450724	0.140212	0.0914428	0.947862	0.419113	0.347246	
4.68737	47.8292	35.1677	43.6627	32.7541	1.81631	9.73461	20.9359	22.3577	27.608	11.9774	40.6619	12.0202	47.3025	39.2527	2.25212	3.38522	1.15995	43.8348	28.6622	
0.682865	0.421261	0.101337	0.478667	0.153394	0.159965	0.563141	0.316179	0.0358827	0.34589	0.282538	0.566264	0.449672	0.0587213	0.768803	0.539491	0.0205674	0.299133	0.39131	0.447715	
0.618573	0.271678	0.624749	0.421075	0.750847	0.500808	0.317869	0.379026	0.199826	0.665066	0.1137	0.413844	0.730951	0.166383	0.127758	0.106671	0.512468	0.245596	0.16033	0.516799	
0.456115	0.288139	0.508183	0.559873	0.836668	0.00234709	0.950796	0.411268	0.210524	0.494771	0.531536	0.780579	0.753683	0.505526	0.506237	0.861688	0.0499444	0.811901	0.262022	0.609519	
0.617576	0.4807	0.17085	0.990074	0.184125	0.229566	0.0539981	0.88756	0.453118	0.597197	0.859957	0.889221	0.531534	0.200301	0.665843	0.0732579	0.531671	0.761129	0.252074	0.771503	
0.628106	0.0169217	0.108475	0.0870976	0.77496	0.40381	0.954048	0.593206	0.710074	0.245249	0.655499	0.600484	0.776631	0.72612	0.357867	0.298933	0.243957	0.974354	0.631053	0.54743	
0.151113	0.397521	0.639029	0.324835	0.887712	0.773208	0.0965864	0.0692274	0.850221	0.518186	0.458634	0.46234	0.296986	0.799449	0.47129	0.819131	0.289163	0.156741	0.133416	0.315563	
0.0806202	0.339757	0.614652	0.59678	0.620914	0.736663	0.815152	0.1333	0.193747	0.330382	0.686477	0.854066	0.526921	0.860224	0.690564	0.657706	0.977774	0.487528	0.56911	0.595096	
0.192915	0.235181	0.843051	0.220113	0.222352	0.915664	0.143339	0.308051	0.190555	0.217469	0.561049	0.636658	0.747261	0.573636	0.740973	0.674386	0.172606	0.241944	0.826901	0.178109	
0.662171	0.337411	0.884803	0.21008	0.208829	0.547078	0.28047	0.671783	0.79397	0.617274	0.723637	0.256292	0.28129	0.821091	0.725519	0.371895	0.21005	0.704029	0.337359	0.281716	
0.862047	0.967766	0.863071	0.284349	0.00372098	0.760694	0.937179	0.995204	0.723153	0.625252	0.650604	0.196448	0.892698	0.289252	0.44803	0.999568	0.529026	0.925318	0.153426	0.538955	
