10	30
4.74026	7.31473	7.80898	7.36869	8.567	8.95303	8.7856	9.90402	5.52107	9.33443	
0.476913	0.465091	0.0802975	0.0339269	0.405044	0.16565	0.435068	0.865486	0.00333429	0.453777	
41.9688	7.86193	33.9845	3.27419	22.7232	23.0861	4.30823	3.0825	18.4932	44.1553	1.03111	16.0964	26.8539	40.5569	30.5802	48.7347	26.5916	25.6316	28.113	21.3089	44.8939	13.1401	48.8678	21.5344	23.3115	49.9929	20.5624	46.6883	7.41169	20.906	
0.365327	0.149378	0.501879	0.450644	0.377634	0.42102	0.883079	0.894578	0.198788	0.144929	0.606156	0.857358	0.227301	0.704033	0.201167	0.60302	0.946474	0.744063	0.53056	0.9718	0.760936	0.322245	0.619569	0.780547	0.593701	0.483399	0.972921	0.796674	0.32073	0.708008	
0.0369955	0.279694	0.830744	0.0309072	0.103192	0.984325	0.327986	0.943476	0.999099	0.143371	0.340692	0.958444	0.293419	0.454227	0.401213	0.914492	0.430078	0.0855684	0.39596	0.687665	0.0314056	0.287625	0.863351	0.679831	0.445517	0.413226	0.447522	0.844508	0.907603	0.433723	
0.702661	0.679246	0.83472	0.631368	0.263712	0.24905	0.744229	0.155654	0.00263722	0.0769688	0.0575507	0.611479	0.590863	0.356829	0.101331	0.931018	0.551622	0.318298	0.445853	0.405338	0.407852	0.610805	0.800993	0.944277	0.437062	0.334551	0.562037	0.0183444	0.188222	0.171482	
0.688359	0.442152	0.734996	0.98664	0.431286	0.512033	0.937381	0.0224437	0.804632	0.432743	0.512908	0.0601547	0.935141	0.486958	0.765591	0.258209	0.685832	0.607614	0.894986	0.0380755	0.310583	0.861347	0.752442	0.569949	0.220518	0.69484	0.384753	0.801783	0.580929	0.860987	
0.643983	0.194107	0.00315027	0.54173	0.00434018	0.36469	0.652854	0.651638	0.228751	0.418017	0.0586219	0.921983	0.887351	0.556366	0.0374001	0.72068	0.435363	0.699636	0.180812	0.342105	0.897682	0.814777	0.589942	0.351154	0.0894739	0.886202	0.366521	0.116482	0.120699	0.125488	
0.0951914	0.489726	0.634247	0.121585	0.820642	0.0961119	0.711038	0.268194	0.364323	0.39153	0.46517	0.684143	0.752735	0.797093	0.438574	0.529958	0.664745	0.277838	0.725205	0.280167	0.393111	0.857586	0.493313	0.147375	0.410864	0.953564	0.344832	0.270747	0.193252	0.331025	
0.670007	0.494774	0.605167	0.540585	0.750241	0.923311	0.800785	0.361951	0.701444	0.00297901	0.025577	0.714317	0.0854715	0.946613	0.930879	0.383351	0.724751	0.611041	0.948256	0.287674	0.429224	0.449424	0.86061	0.933531	0.777183	0.767437	0.821812	0.356083	0.937818	0.322415	
0.389557	0.497403	0.953201	0.545417	0.714952	0.216327	0.815782	0.788214	0.866472	0.269311	0.570816	0.996592	0.407669	0.761267	0.24865	0.216295	0.761258	0.646149	0.468791	0.848383	0.479709	0.499119	0.0532893	0.7331	0.384991	0.997871	0.187776	0.328351	0.610636	0.198086	
0.190545	0.934738	0.273733	0.162355	0.676759	0.877661	0.886244	0.856676	0.325009	0.642935	0.714576	0.94337	0.213276	0.440898	0.484697	0.539073	0.937476	0.203657	0.264292	0.281826	0.800969	0.726761	0.727034	0.963597	0.830719	0.306092	0.956737	0.183686	0.452597	0.896887	
0.708318	0.318623	0.402828	0.955861	0.596569	0.0137819	0.684779	0.914197	0.0808459	0.229287	0.0988624	0.667484	0.96383	0.368424	0.42136	0.407608	0.462516	0.974496	0.375096	0.222759	0.268983	0.864424	0.207901	0.865024	0.249042	0.0213384	0.884543	0.69443	0.780019	0.170821	
